_id	costavg_2001	costavg_2002	costavg_2003	costavg_2004	costavg_2005	costavg_2006	costavg_2007	costavg_2008	costavg_2009	costavg_2010	costavg_2011	costavg_2012	costavg_2013	costavg_2014	costavg_2015	costavg_2016	costavg_2017	costavg_2018	costavg_2019	costavg_2020	costavg_2021	costavg_2022	populationrank	hlocation	us_state
102001	124106	132736	142887	156306	174564	190022	191789	179945	163355	157763	149526	148448	158485	170058	180010	192036	204406	218517	230340	284027	328630	333509	0	United States	0
394913	210513	237485	272714	308315	352458	386894	382628	364747	335307	325902	316054	309616	318398	336464	349689	367591	389543	424611	445786	513022	559824	565669	1	New York, NY	NY
753899	261155	295954	351507	438687	530102	595919	584822	489649	411765	410748	387952	379082	438888	494273	521239	538760	579642	640730	659043	793299	901890	881948	2	Los Angeles, CA	CA
394463	156602	169130	182056	196329	214048	229125	232235	219228	193132	179649	163560	153212	161432	177975	186705	197521	208625	219173	225402	260444	285494	287741	3	Chicago, IL	IL
394514	132144	135366	139233	146878	151786	154970	157844	154619	150605	150012	144217	145986	156642	170288	187363	209405	230214	248440	257600	310250	370150	369431	4	Dallas, TX	TX
394692	119961	122879	126992	133810	140533	143203	148069	147502	143756	143609	137662	136641	144723	161457	179518	191456	199044	207697	216489	255599	298746	301907	5	Houston, TX	TX
395209	201258	228719	262818	310239	381347	426988	412936	364625	318543	315838	310605	316542	342322	363082	371652	380992	394085	409109	423269	498283	536441	533437	6	Washington, DC	VA
394974	122779	133568	150247	170867	196618	218125	222718	217495	205957	202320	191177	184512	187201	193206	198753	207101	216775	227112	236749	287074	317249	325776	7	Philadelphia, PA	PA
394856	119951	136678	156975	183598	229110	276871	274315	223157	168918	151148	139390	140335	162305	189023	210802	231723	251425	274876	288331	348584	429118	450167	8	Miami, FL	FL
394347	154497	161884	166307	170341	176158	182761	186524	177519	155251	143473	126696	122976	136995	157116	169890	184099	199194	218075	233773	296231	360136	363764	9	Atlanta, GA	GA
394404	253945	287224	322419	350423	377144	374728	356331	336248	316145	318430	309054	306303	328272	353309	375420	403499	433994	463958	478124	567863	619954	620075	10	Boston, MA	MA
394976	152773	160098	168408	182449	239013	296914	281821	230621	170695	153036	135138	146678	180794	202000	213519	233501	249124	269144	286940	380277	452392	436748	11	Phoenix, AZ	AZ
395057	361718	386633	421823	483792	578244	619235	600826	536533	463261	461140	431166	431879	522174	599088	682210	752595	800290	888549	901688	1067214	1186521	1115354	12	San Francisco, CA	CA
395025	157598	177001	208121	261738	334323	382502	374780	286138	202452	195649	190285	188567	224794	270031	291759	309692	333759	368551	382289	475001	555620	549396	13	Riverside, CA	CA
394532	127644	133605	137996	142741	146437	147081	138522	120327	93429	82958	76479	78295	93865	112099	122605	133845	146418	159899	171324	206569	226893	229715	14	Detroit, MI	MI
395078	244131	255086	266152	287564	327661	384374	415638	392584	342795	320642	287945	267494	295833	326012	357389	402555	451353	504149	514453	638557	726176	702894	15	Seattle, WA	WA
394865	167606	186053	203154	220121	235755	242985	239066	220282	198709	194107	175988	172494	192741	209742	220727	236047	253532	270368	283274	334975	362526	359981	16	Minneapolis, MN	MN
395056	265002	302710	362762	445154	524655	532202	497007	422674	358399	363142	343491	341181	393202	438581	470597	510715	550930	586816	599205	745249	868051	844861	17	San Diego, CA	CA
395148	107066	117538	130462	147932	179790	215360	209872	175404	142219	130250	115654	113724	128524	144869	157948	175812	193814	210797	223544	288230	360303	364619	18	Tampa, FL	FL
394530	232154	244673	248665	252884	258396	261555	258579	248041	241104	241007	231466	235798	261477	287285	327496	367216	399014	427219	447186	535241	595974	582635	19	Denver, CO	CO
394358	141078	153377	173074	201905	244053	280629	287929	273955	249032	238334	222994	219752	230503	241472	246076	252477	260708	269762	278051	322262	346621	351797	20	Baltimore, MD	MD
395121	112969	121076	129749	138885	146815	153721	155663	151542	144924	141533	133020	127934	130173	134454	139568	146721	153614	160754	167624	201747	223414	228386	21	St. Louis, MO	MO
394943	128929	138746	149717	166642	206680	260068	257789	214272	162250	141666	126829	127748	147662	169792	183302	199827	217717	236325	251872	306250	373303	381567	22	Orlando, FL	FL
394458	142863	145425	147105	149542	153088	159752	168157	169728	159585	153015	142772	140344	147898	158010	167493	182099	197596	214377	227814	295192	357966	361590	23	Charlotte, NC	NC
395055	105151	106145	109406	117158	124240	130237	138992	141381	136788	135497	131417	132290	138487	148862	160767	172709	183780	193998	202117	245655	288143	290906	24	San Antonio, TX	TX
394998	182843	190525	199804	214735	244804	293744	313517	299962	268236	254004	232374	226929	251704	277536	305516	347502	379269	400942	412726	498274	551871	539615	25	Portland, OR	OR
395045	204543	235228	276287	327389	402178	428427	385155	308730	255072	238254	217949	212459	258610	298445	321508	349991	380615	411097	425593	522322	582170	557278	26	Sacramento, CA	CA
394982	79724	84036	88442	92288	96978	100629	102524	103826	103799	107848	106582	107588	111050	116037	121914	127336	132765	140443	146819	179875	192344	193314	27	Pittsburgh, PA	PA
394466	123491	128082	132941	137734	142088	146047	145881	142443	134279	134060	126413	124564	129568	135799	142043	150837	160336	170645	182271	226920	252031	257721	28	Cincinnati, OH	OH
394355	178258	177845	177417	180870	187331	193099	200883	204150	197277	194901	188603	192530	210489	235273	261133	282378	297758	309214	319893	431046	511480	487002	29	Austin, TX	TX
394775	172674	183616	198523	251493	323924	344630	330135	254200	174506	146592	132830	130424	163424	194275	209207	223820	245839	281947	301709	352752	415090	401716	30	Las Vegas, NV	NV
394735	116323	123183	128568	133229	137490	142282	145546	144217	140142	138303	130535	127945	133023	140244	148809	160653	174132	188360	199264	245567	274510	281793	31	Kansas City, MO	MO
394492	130666	135942	141540	146332	151246	154050	152696	148747	142697	140311	134437	130528	135333	145014	154983	165353	175870	189464	203193	251509	284359	291303	32	Columbus, OH	OH
394705	0	0	114182	116496	122242	124961	126588	125977	122905	122967	117883	117911	121527	128417	133993	141300	151033	163144	174794	224556	259789	263632	34	Indianapolis, IN	IN
394475	120508	124021	127982	133147	137419	140089	137062	130895	123157	119300	112233	109814	113736	116398	120735	127586	134655	142451	150309	181649	199737	205472	35	Cleveland, OH	OH
395059	501315	496928	510075	558767	663526	710078	711179	631176	529767	536723	506393	539295	657963	738606	843249	905682	938991	1140057	1135183	1307948	1510401	1451233	36	San Jose, CA	CA
394902	133744	136902	139993	144517	152642	163652	172298	171511	164505	160413	153895	153469	161870	173090	190247	213969	239073	260825	274031	342390	422022	423569	37	Nashville, TN	TN
395194	122506	129748	141977	164241	201138	234408	245351	240468	227760	219757	207751	204591	209579	212849	217433	222766	228686	235037	241915	287190	316233	323022	38	Virginia Beach, VA	VA
395005	157850	184072	220686	258680	290619	301836	288591	268082	239049	235389	223951	215254	223087	234054	242956	258946	278529	295948	307529	379349	421062	429082	39	Providence, RI	RI
394714	118926	128117	138771	153728	176753	207056	212613	194539	167846	152537	134835	129601	140281	154735	163902	177841	192082	209167	223196	278387	346010	354111	40	Jacksonville, FL	FL
394862	146781	156216	168490	183366	199896	210117	211700	204866	190282	187515	170794	165283	171484	180715	186824	198272	210289	222829	235143	277434	294643	302075	41	Milwaukee, WI	WI
394935	89620	93313	97500	102509	107565	112967	116613	117970	118313	120201	117394	116852	121115	127060	133767	137795	141475	147618	153847	185718	212907	220795	42	Oklahoma City, OK	OK
395012	169659	172553	175188	179296	185975	197232	208492	209482	201552	198045	189048	186137	194239	206032	219492	236834	253132	268193	282046	346569	423917	422556	43	Raleigh, NC	NC
394849	110097	112130	114236	116709	120917	125700	128456	120362	111569	107254	101992	102275	103926	110568	115711	120808	128374	138630	149759	190454	222623	228272	44	Memphis, TN	TN
395022	127344	135504	146279	160487	182491	205703	215383	211103	198533	189929	177540	173684	179985	187237	193629	204971	216792	228613	240558	291513	328121	340340	45	Richmond, VA	VA
394807	113664	118494	122173	124092	128884	133292	135164	134267	132041	130682	125416	125384	128951	135104	141154	149167	159501	168987	180813	216586	237207	241960	46	Louisville, KY	KY
394910	116203	122479	129642	137320	145730	162279	171044	168388	163587	159980	154711	152348	155547	159169	168215	175040	175871	179635	187777	221122	236061	233252	47	New Orleans, LA	LA
395053	182864	184214	184065	186050	188654	209379	248790	253121	227257	213092	195454	198846	227357	244371	259451	284596	309325	339391	363860	477038	545388	532402	48	Salt Lake City, UT	UT
394669	167365	181725	201416	221399	245799	264498	267906	257090	242263	235172	223363	215480	218195	221678	223479	227212	233517	238234	240868	277442	306166	317020	49	Hartford, CT	CT
394425	89168	92359	96036	102368	107002	112660	116200	118326	119677	121950	121129	120896	124825	130008	134998	142565	151869	163597	172439	211274	233019	236436	50	Buffalo, NY	NY
394388	105242	109046	113300	118734	125884	134047	139175	135743	126908	123460	117955	117036	124181	130176	134493	140200	145635	153035	163689	202779	231563	237485	51	Birmingham, AL	AL
395031	104338	108453	113316	119058	122925	127147	129655	130821	128648	129690	126496	124849	127233	130253	133634	142529	149206	150490	158300	193298	213164	219663	52	Rochester, NY	NY
394640	119147	124483	128543	134423	138729	140240	137548	131403	122604	118722	113126	115610	126799	139049	149627	164563	181302	196266	210296	261314	296526	302041	53	Grand Rapids, MI	MI
395167	124770	132566	142744	156606	195505	227981	225554	201274	175555	160927	141777	140398	156114	165993	171269	178834	190503	200679	215533	280657	330004	331157	54	Tucson, AZ	AZ
753924	231409	247199	281771	337596	417561	494418	507885	502028	455098	449739	456950	453653	478530	521157	556375	589104	635418	669890	676712	766700	887196	873997	55	Urban Honolulu, HI	HI
395169	97106	100664	103215	105379	108007	111691	114389	115616	114889	115602	110902	109823	112939	116516	121844	125829	133045	136467	142495	181269	207331	215363	56	Tulsa, OK	OK
394619	115178	130113	157761	196660	250698	290308	278692	225003	171445	161731	143223	143114	164138	185908	198363	213452	230814	252512	266160	327553	376576	374364	57	Fresno, CA	CA
395238	188340	214585	244235	271667	296466	301230	286280	262256	239730	237796	223625	207491	211531	222282	231170	244899	262806	280666	291247	357597	393419	402245	58	Worcester, MA	MA
394938	121422	125411	130878	137755	143190	148374	149998	144551	141975	144348	137692	136870	141755	147080	154109	163699	173406	184863	196147	239717	264564	271524	59	Omaha, NE	NE
394415	285047	316835	358822	400913	451432	475679	463089	440731	398060	379329	357602	351740	362603	377770	384856	390510	400257	405592	406138	482532	536154	547105	60	Bridgeport, CT	CT
394653	108111	110626	112815	114985	118342	123989	128937	130033	127707	124665	120456	119947	124079	131116	138687	148774	158570	170425	179542	220035	258595	269111	61	Greenville, SC	SC
394312	0	135412	138350	145067	155004	176970	192596	190454	178693	173578	163744	159115	162083	165145	169556	177262	183442	191588	204522	262090	302587	308140	62	Albuquerque, NM	NM
394357	100081	108525	125179	155242	210179	256003	255226	199129	142657	132071	122039	124864	147322	169454	181972	193063	202602	216152	228073	284194	329521	329658	63	Bakersfield, CA	CA
394308	118438	125952	138392	156142	177393	196893	206531	205593	199991	199476	192937	189449	191983	193851	195997	201300	208511	219321	227919	264834	286825	293990	64	Albany, NY	NY
394753	99897	103045	106978	112808	121744	132451	140118	139224	135209	132856	129576	128968	131991	137405	142944	150446	159432	170714	182602	237958	285850	296503	65	Knoxville, TN	TN
394367	0	121090	120467	123473	132290	148809	159661	161843	159132	158226	150271	146076	147832	151638	159461	165073	164193	172600	176249	195970	212105	214186	66	Baton Rouge, LA	LA
394843	0	0	0	0	0	0	74020	74194	73805	79031	79879	78436	80179	84506	89880	95836	99511	104474	109301	138069	161391	169346	67	McAllen, TX	TX
394908	164590	183494	206491	233366	264969	290586	289781	268665	247538	238794	224526	211596	211173	214691	214255	216223	220995	227491	234013	284830	316413	326103	68	New Haven, CT	CT
394561	88918	88505	91317	98579	106570	117768	130830	130356	125272	125069	122373	119409	118698	118990	121067	123994	128376	130767	134561	162454	188490	199258	69	El Paso, TX	TX
394318	119930	127854	140620	157913	180158	203834	210792	204837	192028	186916	175743	167721	167192	173713	175784	180855	187455	197201	205088	253792	284818	294092	70	Allentown, PA	PA
394952	303810	340491	407298	502041	599843	652271	608716	500057	429984	429377	408429	381760	431435	483233	511924	545568	578230	609863	620193	739007	827062	803190	71	Oxnard, CA	CA
394486	107060	109506	112993	117402	123188	129947	134560	135993	131685	130421	125600	121689	121437	124534	126615	133154	139249	145768	153315	186667	219183	229521	72	Columbia, SC	SC
753906	143965	159949	178953	203999	258811	308484	274026	220576	178625	167012	156297	159095	179706	201127	220815	242557	257234	269253	278680	348076	451897	461510	73	North Port, FL	FL
394457	140435	147330	154287	166283	186729	212135	220623	210538	190184	180710	166155	167043	180811	195767	211732	229596	244450	259826	268925	325857	390360	401350	75	Charleston, SC	SC
394648	107373	109861	111948	114631	118428	123114	126426	126603	122518	117866	113005	112291	114177	119583	122346	126979	132575	142032	153006	190733	217462	227084	76	Greensboro, NC	NC
395134	196587	226133	253406	298497	384659	432317	389932	252288	175293	175148	163316	162342	199227	246564	272313	301807	332585	364333	384800	475649	531449	513585	77	Stockton, CA	CA
394440	136291	150514	168756	190290	238497	299809	268876	201360	147933	130516	125886	132698	152064	171094	190725	213658	225143	232780	237551	291686	375914	381027	78	Cape Coral, FL	FL
394399	163095	167972	171503	176447	190439	219619	226949	219733	187299	166808	147011	154401	181502	198330	211606	232155	254711	285280	319517	451511	488139	458301	79	Boise City, ID	ID
394484	180813	191105	196944	203177	213652	223402	228209	221459	212553	213128	203504	204831	215988	225172	239302	259523	283056	311338	333043	418089	467005	455326	80	Colorado Springs, CO	CO
394798	95678	99113	103654	109603	116894	124810	127868	128602	126895	128240	125119	125104	127570	130944	134121	137624	139156	143359	146849	170152	188521	194556	81	Little Rock, AR	AR
394766	95776	100370	106994	117111	141425	176556	179885	159068	128549	111617	96070	97139	109671	125489	136959	149979	164403	180729	195383	245739	304191	309469	82	Lakeland, FL	FL
394304	109820	112898	117517	121958	124797	127064	126968	124072	118968	116536	110667	106666	110000	113645	117347	123766	130150	137822	145778	176668	192704	197393	83	Akron, OH	OH
394531	109947	114979	120814	126445	131550	136142	138146	136182	132653	131290	126144	127287	134591	142653	151202	162765	173108	184589	195397	229151	253290	259760	84	Des Moines, IA	IA
395115	134278	146800	163513	183363	206714	220936	221879	216201	204082	204275	195440	190114	194158	198901	203215	211015	219834	230757	238771	283701	309184	316079	85	Springfield, MA	MA
394931	170303	171172	170795	174092	176675	187185	211823	220912	205372	196478	183778	182810	196586	207910	221051	243822	267587	292486	318465	424375	490340	475404	87	Ogden, UT	UT
394816	149504	157477	165958	180677	195483	205885	210574	206873	200305	198508	191522	188696	197023	208544	219184	235813	251879	267741	281633	332043	359152	366660	88	Madison, WI	WI
395235	111627	114218	116262	119650	124387	129146	133221	134552	131206	126973	122393	119911	119126	122306	125772	130656	136390	145064	156287	197538	229282	241031	89	Winston, NC	NC
394528	109191	118993	133121	155028	192061	233613	222692	184578	150456	131453	118408	114902	128829	144761	156856	172780	189902	208343	221160	274817	334120	340051	90	Deltona, FL	FL
395143	80940	85519	90765	97288	103295	110233	115133	118026	116707	117697	115471	114765	116465	118744	121468	126041	129748	136128	142844	171862	188449	195558	91	Syracuse, NY	NY
395006	195710	197602	195286	196657	199880	219534	258880	264429	232605	213036	194611	200556	225978	243387	260881	287353	309120	337341	365086	471219	539958	523844	92	Provo, UT	UT
395160	85808	89983	94235	97888	101997	103710	102911	98007	92633	90741	85686	84509	88078	92135	97536	103869	108563	115849	122195	147590	157569	159874	93	Toledo, OH	OH
395224	0	88951	89417	94055	100848	100434	104536	106045	107387	107974	104034	103168	104660	107090	112397	117082	121322	126722	133704	166928	189284	197953	94	Wichita, KS	KS
394549	158107	163511	167906	172213	179143	186786	193633	195713	188027	185294	177434	169302	173213	182553	191743	204893	220548	238104	252759	315629	383221	384325	95	Durham, NC	NC
394352	88480	90212	92707	97342	103846	112322	119529	122358	120073	116596	111735	108834	110948	113255	116854	121815	125327	133643	143962	176350	203048	211202	96	Augusta, GA	GA
394957	115289	125651	140535	169217	219962	257396	232052	184378	148578	134726	119437	117778	130517	146244	161874	181319	202392	221172	230739	288598	348643	353290	97	Palm Bay, FL	FL
394711	0	0	93770	95888	101093	108773	112778	107192	103189	104396	101123	99712	99342	103253	112660	118602	122041	126430	133415	156641	174691	178373	98	Jackson, MS	MS
394666	117712	120802	126448	135466	146225	158150	167129	169060	167426	166635	161463	160958	161506	163313	165887	170761	175876	181653	188716	223165	247753	257484	99	Harrisburg, PA	PA
395113	123753	127552	133041	143488	162235	189490	207232	203539	188443	181003	167478	161421	166148	172227	180798	196485	216569	240018	265057	358243	405977	400371	100	Spokane, WA	WA
395075	71615	75366	78548	84073	89895	97152	103104	106459	103205	102394	100173	97126	97669	99607	100601	103415	103943	112134	117077	146331	161427	166790	101	Scranton, PA	PA
394460	103038	107472	111447	116518	124047	130971	134809	134163	128640	124891	120904	117705	122223	129119	133350	141996	152158	161471	173784	220039	255510	263757	102	Chattanooga, TN	TN
394871	179292	208339	240829	283508	357693	412144	369531	243266	163993	154843	145998	143221	173974	214971	238328	262357	285586	311642	328591	400777	446224	438378	103	Modesto, CA	CA
394768	0	136167	142361	149861	171629	189820	197736	198496	193650	190909	182351	182232	184653	189414	194540	201488	210606	223483	232637	276808	308509	320765	104	Lancaster, PA	PA
394997	148436	168729	190791	218213	242793	250958	247353	239521	220980	217375	213343	209075	215584	225316	234506	250473	271894	290571	304615	395471	451532	459500	105	Portland, ME	ME
395245	74029	76403	78357	80940	83819	85111	84470	82888	78438	74122	70674	68940	70854	72229	75556	78904	81753	86387	91349	116142	129970	134347	106	Youngstown, OH	OH
394770	101818	108902	115431	121985	127085	128928	123928	115918	107238	101354	96962	98075	104909	113421	119452	127610	137674	147739	156381	189507	205548	209630	107	Lansing, MI	MI
394590	117042	120403	117622	126891	142638	155306	156337	149754	137261	132204	123267	124248	132658	140072	146463	157609	170393	181242	191378	246132	298056	309470	108	Fayetteville, AR	AR
394589	95051	95811	97737	101079	105604	111791	118790	122899	122821	124084	123713	121335	118457	119324	117445	116677	118614	121366	124897	153184	178481	193659	109	Fayetteville, NC	NC
394792	120056	123980	128595	134440	140305	144497	145022	143400	143255	141970	138175	137183	140527	144033	148982	157492	167205	178383	187003	226853	255767	264999	110	Lexington, KY	KY
394971	100713	103413	108022	117759	143883	168271	162553	147452	133843	129197	118407	114681	120421	130659	138290	146565	157430	170747	183763	239155	284860	292352	111	Pensacola, FL	FL
395068	326661	358320	396343	458684	545533	576955	537238	456752	374279	364858	336155	320598	379609	442380	490800	540078	578008	635607	635629	728407	786858	772477	112	Santa Rosa, CA	CA
395019	189428	203332	227137	278982	359660	384060	352910	293662	225031	196556	175645	166877	201355	239820	271984	307065	332186	368968	387610	478553	543337	519298	113	Reno, NV	NV
394698	81173	82806	85124	87192	73572	76119	85104	94892	97547	98985	104902	117653	145072	147905	148126	152859	158261	165642	176774	236846	277206	282370	114	Huntsville, AL	AL
394995	111567	124363	146278	175998	218501	259019	236450	182953	136983	123440	117580	118205	132496	151479	169626	194973	214553	233329	244744	303904	379652	386270	115	Port St. Lucie, FL	FL
394761	0	0	102251	105723	107422	120448	127178	129641	126724	126877	125410	126293	135911	146477	154503	156980	154504	154819	155481	162452	172861	173906	116	Lafayette, LA	LA
394898	133760	134147	138747	149037	175084	211834	220695	206422	177678	162715	149048	150058	154677	162957	169997	177082	184642	195300	207984	259181	321843	333888	117	Myrtle Beach, SC	SC
395116	0	0	0	0	0	0	116361	115389	110647	108318	102530	103573	108408	112874	117537	124418	132198	142295	153147	195042	231287	238681	118	Springfield, MO	MO
395195	101704	107211	117996	144016	190300	232566	228899	189609	149563	139849	124214	121643	140317	158285	168055	180488	199606	214471	226867	282238	323043	323154	119	Visalia, CA	CA
394746	0	0	0	0	0	0	0	126972	123997	123723	121499	119413	119735	122268	126345	131358	136136	144538	153555	196072	240824	248390	120	Killeen, TX	TX
394338	120058	127975	135107	144016	156697	174842	191799	198176	190505	180458	173258	169278	174640	185398	200031	217863	237536	256158	267340	335762	392780	403823	121	Asheville, NC	NC
395244	120442	124913	132288	143015	161279	183648	194631	188183	176421	172471	159976	156078	156229	158541	161774	168831	175307	182612	190853	229066	251952	260770	122	York, PA	PA
395183	247852	283995	327652	382752	462800	509684	474853	349668	243208	228409	212780	205072	253060	312550	345685	378534	409893	445651	459540	539617	590398	572444	123	Vallejo, CA	CA
753917	291306	340113	404587	476151	571343	610712	556332	459759	375105	375945	339045	320528	375522	432781	469058	505473	527626	551479	562979	728172	878428	877358	124	Santa Maria, CA	CA
395050	319473	357197	395544	469511	591348	656553	608919	462953	325588	314288	293161	286572	331349	387864	419148	460848	497646	530976	557237	703050	794942	776539	125	Salinas, CA	CA
395048	156575	161697	168801	177056	188936	220791	243428	238579	218992	207217	189277	175965	180649	193757	211885	238318	265798	293199	313553	381830	426758	424675	126	Salem, OR	OR
394870	86555	88755	89700	91623	96186	109454	120145	122858	120708	111084	98164	92645	94218	95522	97514	102703	108058	112987	120198	146765	165645	172168	127	Mobile, AL	AL
395015	104477	109469	116653	127782	142223	159418	170189	170769	164572	160854	150958	145418	144950	148032	150338	154970	161537	170129	177525	220733	247895	258592	128	Reading, PA	PA
394502	0	0	0	102656	108063	115095	121273	122097	117201	114912	111829	112069	115836	123579	135800	145218	150848	154609	160403	187089	205781	207475	129	Corpus Christi, TX	TX
394421	77615	76855	78998	85485	92513	97029	98667	98030	97046	97019	93925	89380	87846	88119	92172	93795	97018	97841	98527	125715	146097	154240	130	Brownsville, TX	TX
394820	178474	204621	234935	259803	283422	290939	278996	260765	242425	236653	224056	216843	224354	234132	245560	261793	280468	297900	310275	386402	427574	439011	131	Manchester, NH	NH
394612	0	0	103402	106214	109569	112070	112072	111066	108106	109079	106888	106970	108367	111671	115682	122716	130461	140221	151572	188741	211458	216721	132	Fort Wayne, IN	IN
394658	0	0	0	0	0	0	0	0	0	106243	104482	98263	97926	101835	110204	118083	124162	130505	136906	165551	188830	194002	133	Gulfport, MS	MS
395051	135005	152075	176065	205324	242007	274151	272153	253906	231427	217107	202001	196949	203862	214048	221467	226010	234979	243244	253511	322222	374211	380823	134	Salisbury, MD	DE
394596	78876	82058	85510	89607	93363	94162	88973	75727	61607	52075	43287	44843	52999	62008	69946	78867	88678	99272	110602	142774	156625	157890	135	Flint, MI	MI
394972	0	90000	91692	95815	100339	104880	107731	107664	105967	104532	101454	100826	102599	105468	106775	108363	107131	107761	107749	123146	135426	138111	136	Peoria, IL	IL
394439	93926	96581	99924	102545	105254	107962	108068	104182	102224	101513	94468	92802	96780	100850	105411	111784	116328	123379	131341	158418	173276	176988	137	Canton, OH	OH
395070	112047	116688	122562	131987	144758	157337	165227	163037	152351	146331	136871	133801	139758	148110	155499	163583	170168	180804	191419	230896	277781	294891	138	Savannah, GA	GA
394327	155108	169748	178241	191461	209735	228073	241790	246870	246934	247586	243129	250140	260996	268236	278983	286424	287493	291185	312829	335224	356761	358505	139	Anchorage, AK	AK
394372	0	0	0	0	81863	86593	92481	95049	95122	94201	92937	92517	92759	98173	101756	104326	108858	116093	126896	142840	149693	151856	140	Beaumont, TX	TX
395096	0	0	0	0	100373	108910	113645	114200	114546	117058	118415	118690	118711	118385	120997	124131	121850	122235	127568	135511	140757	144947	141	Shreveport, LA	LA
395164	152799	172798	198275	225043	258404	284642	282713	263651	241829	237012	217718	204249	204543	216112	219278	225753	231312	240848	249283	293636	329155	342307	142	Trenton, NJ	NJ
394875	102093	102575	104123	106426	112613	121307	127383	128665	124301	118498	114063	110712	112271	115721	116957	118477	119575	122456	129227	149017	168025	175162	143	Montgomery, AL	AL
394520	0	0	0	95288	99767	103875	106388	105763	103342	104622	101917	101781	105839	109670	112216	115462	118089	123097	128395	144611	156099	158610	144	Davenport, IA	IL
395146	107231	114653	126068	142760	165815	188854	191360	175251	156688	148174	135586	130007	132277	137484	142416	150952	159179	168857	179335	217580	246687	255994	145	Tallahassee, FL	FL
394576	155724	159284	167167	182651	208398	244740	261774	247121	227391	218101	197685	190108	199654	216045	229701	250381	272527	295552	313909	396263	441507	441154	146	Eugene, OR	OR
394901	199432	220001	242453	273992	359810	437591	402799	329896	269298	246954	231601	227248	248153	279002	314571	344051	348738	353749	360559	437072	585386	603249	147	Naples, FL	FL
394332	194688	208044	219020	227621	233088	234292	220163	194880	179270	172439	169204	174232	194991	216016	229835	245185	261322	278594	294120	332384	360043	365836	148	Ann Arbor, MI	MI
394927	0	0	0	115496	140479	177688	181268	159110	133117	116719	101417	95298	102059	109720	118519	129610	141597	155049	165375	208819	264976	275414	149	Ocala, FL	FL
394679	91543	93810	95288	97076	101867	107482	112618	114122	110500	107087	103326	102768	104471	105595	109783	118126	125416	134473	146301	189783	220666	231913	150	Hickory, NC	NC
394697	67675	69339	71673	76195	82564	83790	85293	85848	83912	82801	83118	85067	87102	89063	93095	93847	94279	97540	100038	118245	128546	131216	151	Huntington, WV	OH
394602	220005	235612	240891	246897	250564	253480	254289	246535	240058	239764	236301	241364	256926	276454	310407	347658	377456	400675	419503	489509	551374	546450	152	Fort Collins, CO	CO
395033	80883	84623	89399	95074	100996	107218	111384	109996	103605	95344	90599	86864	87297	87664	91934	100044	108439	116040	122522	145251	162572	165998	153	Rockford, IL	IL
394796	129894	134633	140992	146399	151399	155368	156191	153366	150818	152694	149512	147101	151141	155506	162594	173798	183781	194564	204290	241315	265565	270605	154	Lincoln, NE	NE
394622	104942	112116	122389	140566	163663	190104	196816	181787	161304	150673	134729	127550	130994	138815	146363	156072	169079	181980	191304	238698	276928	285742	155	Gainesville, FL	FL
394405	291567	309071	306512	309006	317006	325713	327785	327281	324633	323210	318019	326453	355640	387720	430269	488780	531681	554429	572721	676174	757276	740492	156	Boulder, CO	CO
394646	105891	108088	113085	119661	125660	129017	129502	134617	134577	130045	121273	121278	125287	130470	142868	152122	163249	174362	186612	228350	251482	259038	157	Green Bay, WI	WI
394488	126217	129874	132230	139827	116902	120530	127164	128366	124950	118607	113187	107323	105372	105185	104473	106404	107812	113619	120531	148672	166067	170893	158	Columbus, GA	GA
395107	0	0	0	0	0	0	103942	103311	97609	94127	90041	88469	92131	94997	97631	104895	112479	121968	131660	163411	184253	189833	159	South Bend, IN	IN
395109	0	0	104034	104966	107656	111360	114413	115772	112082	113643	107544	109528	112734	117151	123918	130323	139781	151090	162640	202799	237917	246511	160	Spartanburg, SC	SC
394645	188890	202900	209710	212686	214965	214611	205899	188791	178876	175630	170182	179801	196436	222709	258554	289444	318672	346539	365832	442003	497181	492218	161	Greeley, CO	CO
394808	78746	80932	84004	86219	90236	96979	107029	109364	114441	116148	115183	115249	115161	118792	119974	122783	136241	146132	145632	172306	196667	202191	162	Lubbock, TX	TX
394471	107861	109286	111349	115265	122403	131737	139692	140470	140467	140042	140292	144452	142614	144501	144817	143710	147357	154102	160067	203438	242909	252627	163	Clarksville, TN	TN
395028	0	0	0	160590	157673	163538	167322	164948	155996	151156	148639	149694	151338	153251	155422	158659	163808	169281	178371	219950	244799	252763	164	Roanoke, VA	VA
394579	97982	100300	101382	103575	107263	108505	110322	109602	104185	105396	104568	104869	106608	110069	113464	119175	125045	131690	137479	166965	186146	190519	165	Evansville, IN	IN
394747	83088	84572	86104	89066	93566	101978	106523	107556	103634	101901	99719	100502	100825	102224	104645	108827	114205	118529	129825	155954	182256	192145	167	Kingsport, TN	TN
394741	140373	145961	156600	167919	176649	188808	187425	182743	175707	179973	182923	183777	185248	188515	198937	217398	241244	268405	295390	362040	412017	412370	168	Kennewick, WA	WA
395179	65739	69251	74082	80725	87794	93982	98881	101442	99949	100008	98707	97074	98076	98814	101652	106127	111290	119205	125248	156822	175507	180817	169	Utica, NY	NY
394660	131375	139879	152215	167961	188033	208222	210211	199173	176717	166753	149117	151112	159056	162674	165698	169102	175772	185485	195664	241017	270697	274729	170	Hagerstown, MD	MD
394543	0	0	0	101149	106753	114571	117186	118352	116635	113682	108724	107754	112023	117163	121320	126103	132730	141621	149461	183830	203646	208193	171	Duluth, MN	MN
